,uuid,company,description,categories,location,country,continent,num_of_employees,website,Founded,Funding Rounds,Total Funding in USD,Funding Range,Funding Stage,Number Founders
84,0caaa18f-916d-f2b2-35c1-d130e7b05e30,Launch NY,Launch NY is a U.S. Treasury-designated Community Financial Institution (CDFI) and a 501(c)(3) nonprofit venture development organization.,"Non Profit,Social Entrepreneurship","Buffalo,New York,United States,North America",United States,North America,1-10,http://www.launchny.org/,2012-01-01,5,,,,1.0
85,82978edc-5d5a-9cd8-496e-0a0d26461b5d,Well Health,"Well Health provides a communication platform that connects patients to healthcare organizations through text, email, phone, and live chat.","Electronic Health Record (EHR),Enterprise Software,Health Care,Messaging","Santa Barbara,California,United States,North America",United States,North America,101-250,https://wellapp.com,2015-04-14,5,45000000.0,35-45m,late_stage_venture,2.0
86,f16268a9-d9d0-4174-8b0f-141562ce10c8,Tecton,"The data platform for machine learning, from the creators of Uber Michelangelo. Build a library of great features, serve them in production.","Analytics,Artificial Intelligence,Big Data,Cloud Data Services,Machine Learning,Predictive Analytics,Software","San Francisco,California,United States,North America",United States,North America,11-50,https://tecton.ai/,2019-01-01,3,60000000.0,55-65m,early_stage_venture,3.0
87,1640561b-1b78-c60f-d3e6-203511b47268,Juniper Networks,"Juniper Networks is a news network that designs, develops, and sells products and services, along with network infrastructure.","Communication Hardware,Infrastructure,Security","Sunnyvale,California,United States,North America",United States,North America,5001-10000,http://www.juniper.net,1996-01-01,3,19047898.0,15-25m,ipo,1.0
88,aac3923c-436d-26c9-12b7-012fc5486540,Lukka,Lukka is a next-generation software company that delivering to the leading middle and back office solutions for the crypto asset ecosystem.,"Accounting,Bitcoin,Blockchain,Computer,Cryptocurrency,FinTech,Information Services,Information Technology,Software,Virtual Currency","New York,New York,United States,North America",United States,North America,101-250,http://www.lukka.tech,2014-03-01,4,38300000.0,35-45m,late_stage_venture,1.0
89,af5abeb7-8bf0-69ca-6883-3b221494d886,Percepto,Percepto is a developer of autonomous drone technology for surveillance and inspections.,"Drones,Enterprise,Industrial Automation,Robotics,Software","Modi'in,HaMerkaz,Israel,Asia",Israel,Asia,51-100,http://percepto.co,2014-01-01,7,72500000.0,65-75m,early_stage_venture,4.0
90,79efa3e6-9727-f672-5b87-82a526024fe6,Somatus,"Somatus is a healthcare company that partners with health plans, health systems, and nephrology, and primary care groups.","Health Care,Health Diagnostics,Medical","Mclean,Virginia,United States,North America",United States,North America,101-250,http://www.somatus.com/,2016-01-01,3,80000000.0,75-85m,late_stage_venture,2.0
91,c683360d-9535-9172-583f-8023d7ff9ab9,BT,BT provides communications services to consumer and business sectors worldwide.,"Cyber Security,Information Technology,Internet,Network Security,Telecommunications","London,England,United Kingdom,Europe",United Kingdom,Europe,10001+,http://www.btplc.com/,1969-10-01,2,77917110.0,75-85m,ipo,1.0
92,543b1f57-874a-10ca-72de-139f7764078a,AppFollow,AppFollow is a B2B SaaS company offering a one-stop platform to help drive mobile app growth and increase customer loyalty.,"Analytics,Android,iOS,Mobile,Mobile Apps,SaaS","Helsinki,Southern Finland,Finland,Europe",Finland,Europe,51-100,https://appfollow.io,2015-01-01,7,7263058.0,5-15m,early_stage_venture,3.0
93,3e5e97ca-462f-ce5b-8dba-6f5c4247a76a,CodeSignal,CodeSignal develops an objective automated skills-based assessment platform that can be used as a standard for technical recruiting.,"Employment,Human Resources,Recruiting,SaaS,Skill Assessment,Software","San Francisco,California,United States,North America",United States,North America,11-50,https://codesignal.com,2015-02-01,5,37500000.0,35-45m,early_stage_venture,4.0
94,057072c1-bf38-40f2-bf7f-06119effe1d0,Movandi,Movandi is a wireless systems company tackling the technical challenges of 5G millimeter wave networks.,"Internet,Mobile,Wireless","Newport Beach,California,United States,North America",United States,North America,11-50,https://www.movandi.com/,2016-01-01,4,57449991.0,55-65m,late_stage_venture,2.0
95,da758dae-6ebc-3fcd-abcd-021c4b2bcbb0,ZenBusiness,"Zenbusiness offers business products and services that help business owners in starting, running, and growing a business.","Business Development,Business Information Systems,Internet","Austin,Texas,United States,North America",United States,North America,51-100,https://zenbusiness.com,2015-03-12,6,74500000.0,65-75m,early_stage_venture,4.0
96,4d6d8ad0-ee3d-9055-9fbd-21184adbdcd2,Wonderschool,Wonderschool offers a platform where people can start infant and toddler programs and preschools out of their homes.,"Child Care,Children,EdTech,Education,Parenting,Primary Education,Sharing Economy","San Francisco,California,United States,North America",United States,North America,11-50,http://www.wonderschool.com,2012-01-01,6,24100000.0,15-25m,early_stage_venture,2.0
97,28ccbe7f-c2d7-49a5-b1c4-0fd717c4b1fa,Lordstown Motors,Lordstown Motors is completing the engineering and development of the first full-electric pickup truck.,"Automotive,Manufacturing","Ohio,Illinois,United States,North America",United States,North America,1-10,https://lordstownmotors.com/,2019-01-01,2,15080000.0,15-25m,ipo,1.0
98,75e2c515-277f-2d9a-0d5a-d7792ffcb5d0,TradingView,The social network powering independent traders and investors,"Android,Cloud Computing,Education,Finance,FinTech,Internet,iOS,Social Media,Stock Exchanges","London,England,United Kingdom,Europe",United Kingdom,Europe,251-500,http://www.tradingview.com,2011-09-01,6,40652500.0,35-45m,early_stage_venture,3.0
99,f290c3d2-6899-251f-c720-c4f765f1be38,Jeff,Jeff is a the first omnichannel ecosystem for daily services,"Beauty,CleanTech,Fitness,Laundry and Dry-cleaning,Mobile Apps,Online Portals","Valencia,Comunidad Valenciana,Spain,Europe",Spain,Europe,501-1000,https://wearejeff.com/,2015-08-24,5,41686926.0,35-45m,early_stage_venture,3.0
100,f78211aa-7f3d-2e24-d0bd-75a8de6ac9b9,Helbiz,Helbiz gives you access to fleets of electric vehicles at your fingertips.,"Electric Vehicle,Last Mile Transportation,Software","New York,New York,United States,North America",United States,North America,251-500,http://www.helbiz.com,2015-10-16,5,16350000.0,15-25m,early_stage_venture,1.0
101,aa684eea-3125-6911-2e6c-0ede2f7cede2,MeUndies,MeUndies brings together sustainable fabric and innovative design to make soft underwear and loungewear for its customers.,"E-Commerce,Fashion,Retail,Subscription Service","Culver City,California,United States,North America",United States,North America,101-250,https://www.meundies.com,2011-12-20,5,50400000.0,45-55m,late_stage_venture,2.0
102,fb9abdc7-25ed-1d93-3a88-bf62420e0d47,Amino Apps,"Amino Apps enables people to discover, develop, and express their interests and passions.","Communities,Mobile,Social Media","New City,New York,United States,North America",United States,North America,51-100,http://aminoapps.com,2014-01-01,5,72350000.0,65-75m,late_stage_venture,2.0
103,404b78ac-bebe-8b67-eb6a-0b40945f0014,ultimate.ai,ultimate.ai is a virtual customer service agent builder bringing multilingual customer service automation to businesses.,"Artificial Intelligence,CRM,Customer Service,Enterprise Software,SaaS,Virtual Assistant","Berlin,Berlin,Germany,Europe",Germany,Europe,51-100,http://www.ultimate.ai,2016-11-01,6,25042326.0,25-35m,early_stage_venture,4.0
104,82029923-fb41-6024-f77f-f61eb23a4ab0,Griffin,Griffin is a Banking-as-a-Service provider that helps companies build and launch financial services products.,"Banking,Financial Services,FinTech","London,England,United Kingdom,Europe",United Kingdom,Europe,11-50,https://griffin.sh,2017-06-29,3,12691268.0,5-15m,,2.0
105,31dba71f-9f6e-d0df-0cd2-3773dfa53680,Homesnap,"Homesnap is an online mobile platform that provides real estate services to agents, brokers and consumers.","Apps,Finance,Real Estate","Rockville,Maryland,United States,North America",United States,North America,101-250,http://www.homesnap.com,2008-01-30,3,32000000.0,25-35m,m_and_a,3.0
106,6d5d2acb-0cd3-8dbd-5e29-f1badd5a0df9,Incredible Health,"Hospitals and health systems use Incredible Health to hire permanent, high quality clinical workers at scale and in less than 30 days.","Health Care,Human Resources,Recruiting","San Francisco,California,United States,North America",United States,North America,11-50,https://www.IncredibleHealth.com,2017-01-01,3,17275000.0,15-25m,early_stage_venture,2.0
107,c5a36af6-e51f-416a-8924-899b9e422549,WhiteHat Jr.,Whitehar Jr - leading and best computer programming learning websites teaching kids to code.,Education,"Andheri,Maharashtra,India,Asia",India,Asia,101-250,https://www.whitehatjr.com/,2018-01-01,2,11294388.0,5-15m,m_and_a,1.0
108,9bd5f1e6-e702-620f-3644-b77c3a490366,CloudBolt,CloudBolt is a software company that helps enterprises manage their hybrid cloud and optimize their automation strategy.,"Cloud Computing,Cloud Management,Data Center Automation,Enterprise Software,IT Management,Private Cloud,SaaS,Software","Rockville,Maryland,United States,North America",United States,North America,101-250,https://www.cloudbolt.io,2012-01-01,5,41600000.0,35-45m,early_stage_venture,4.0
109,20fbbb16-f367-011f-15b7-378f50b416e9,Paddle,"Paddle is a Revenue Delivery Platform for B2B SaaS companies that powers growth across acquisition, renewals, and expansion.","Apps,B2B,Internet,Payments,SaaS,Software","London,England,United Kingdom,Europe",United Kingdom,Europe,101-250,https://paddle.com,2012-01-01,8,93336020.0,85-100m,late_stage_venture,2.0
110,c91c3bf5-f7d1-4ec2-8158-7aac25727d7e,Firstvet,FirstVet is digital veterinary platform that provides pet-owners with on-demand video consultations from qualified veterinarians.,"Medical,Mobile Apps,Pet,Software,Veterinary","Stockholm,Stockholms Lan,Sweden,Europe",Sweden,Europe,51-100,https://firstvet.com,2016-01-01,3,61389377.0,55-65m,late_stage_venture,3.0
111,76946681-30f5-2e34-dc63-6363cc7628d6,Eight Sleep,Eight Sleep is a sleep fitness company that leverages personal biometrics to restore individuals to their peak energy levels each morning.,"Consumer Electronics,Health Care,Innovation Management,Product Design,Wellness","New York,New York,United States,North America",United States,North America,11-50,http://eightsleep.com,2014-07-01,10,69446621.0,65-75m,late_stage_venture,4.0
112,a5fb3edb-a429-eed0-52f2-5913fd4bd141,"Hercules Capital, Inc.","Hercules Capital, a California-based company, lends to technology, life sciences, and sustainable technology companies.","Commercial Lending,Financial Services,FinTech,Venture Capital","Palo Alto,California,United States,North America",United States,North America,51-100,http://www.htgc.com/,2003-12-30,1,,,ipo,2.0
113,6d69662a-d079-7422-dfe0-c5f936c9c05f,Lattice,"Lattice is a people management platform that empowers people leaders to build engaged, high-performing teams.","Enterprise Applications,Human Resources,Information Technology,Productivity Tools,Software","San Francisco,California,United States,North America",United States,North America,101-250,http://www.lattice.com/,2015-10-01,6,94320000.0,85-100m,late_stage_venture,2.0
114,5bbedbe4-a594-5341-2bc8-5211dc6a03f3,Turtlemint,Turtlemint is an online insurance platform that identifies and purchases appropriate insurance policies for consumers.,"Financial Services,Health Insurance,Insurance","Mumbai,Maharashtra,India,Asia",India,Asia,251-500,https://www.turtlemint.com/,2015-01-01,4,61000000.0,55-65m,late_stage_venture,3.0
115,1b5f1e56-e6d7-4ef3-bbed-e97afc8c62d9,Harbr,Harbr is a cloud-based enterprise data exchange company.,"Cloud Computing,Enterprise Software,Information Services,Information Technology","London,England,United Kingdom,Europe",United Kingdom,Europe,11-50,https://www.harbrdata.com/,2017-01-01,4,51630275.0,45-55m,early_stage_venture,2.0
116,6e83f0c0-dc0f-4d03-a999-3b8a9d7f6e85,VERSATILE,VERSATILE uses machine learning and AI to optimize construction and industrial processes.,"Artificial Intelligence,Construction,Industrial,Internet of Things,Machine Learning,Real Estate,Software","Los Altos,California,United States,North America",United States,North America,11-50,https://www.versatile.ai,2016-07-01,5,28500000.0,25-35m,early_stage_venture,4.0
117,377ccfb0-4847-bf69-e404-acb23c0704f2,Mintos,Mintos is a global award-winning marketplace that offers loans as a new alternative investment type to retail investors.,"Finance,Financial Services,FinTech,Lending,Marketplace,Peer to Peer","Riga,Riga,Latvia,Europe",Latvia,Europe,101-250,https://www.mintos.com,2014-01-01,3,16358042.0,15-25m,,5.0
118,ea2bea77-1539-3b9f-a3eb-4477cc1898cc,Instamojo,"Instamojo is an on-demand payments platform that enables entrepreneurs to build, manage, and grow their business online.","Business Development,E-Commerce,Financial Services,Payments","Bangalore,Karnataka,India,Asia",India,Asia,101-250,http://instamojo.com,2012-01-01,7,8444526.0,5-15m,,4.0
119,3b9d0fb6-201c-3978-1541-9520ec2c92bf,Virgin Galactic,Virgin Galactic is a commercial spaceline that develops commercial spacecrafts.,"Aerospace,Commercial,Space Travel","Mojave,California,United States,North America",United States,North America,251-500,http://www.virgingalactic.com,2004-01-01,1,20000000.0,15-25m,m_and_a,1.0
120,f8790496-5050-a4be-5cb7-b151bd8ca3c6,Envoy Technologies,"Envoy provides onsite mobility services which includes electric car-sharing and EV charging for apartments, offices, and hotels.","Car Sharing,Commercial Real Estate,Communities,Electric Vehicle,Fleet Management,Hospitality,Real Estate,Software,Transportation","Culver City,California,United States,North America",United States,North America,11-50,https://www.envoythere.com,2016-07-14,8,11000000.0,5-15m,early_stage_venture,2.0
